Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept
4224825,347486004,Potassium chloride 27mmol/glucose 5% infusion solution 1L bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4224829,347500005,Sodium chloride 0.18%/glucose 10% infusion solution bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4225303,346358004,Bupivacaine- and glucose-containing product,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4225611,348043007,Glucose 50% injection solution prefilled syringe,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4226212,347424004,Glucose 50% infusion solution bottle,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4226213,347425003,Glucose 5% infusion solution bottle,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4226214,347449000,Lidocaine hydrochloride 0.2%/glucose 5% infusion solution bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4226317,347481009,Potassium chloride 13.5mmol/glucose 5% infusion solution 500mL bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4226318,347484001,Potassium chloride 20mmol/glucose 5% infusion solution 500mL bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4226319,347488003,Potassium chloride 40mmol/glucose 5% infusion solution 1L bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4226322,347502002,Sodium chloride 0.45%/glucose 5% infusion solution bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4226879,346677006,Sodium chloride 0.225%/glucose 5% infusion solution bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4226909,421780005,Glucose- and potassium chloride-containing product,Pharma/Biol Product,Drug,SNOMED,Valid,Non-standard
4227470,346552004,Glucose and lidocaine hydrochloride,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4227542,406286006,Glucose 5% infusion solution 100 mL bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4227545,406302009,Sodium chloride 0.18%/glucose 4% infusion solution 500 mL bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4227546,406305006,Sodium chloride 0.9%/glucose 5% infusion solution 500 mL bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4228087,347451001,Lidocaine hydrochloride 0.6%/glucose 5% infusion solution bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4228089,347479007,Potassium chloride 10mmol/glucose 5% infusion solution 500mL bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4228094,347501009,Sodium chloride 0.45%/glucose 2.5% infusion solution bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4228095,347503007,Sodium chloride 0.9%/glucose 5% infusion solution bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4228857,347378003,Compound sodium lactate half strength/glucose 5% infusion solution bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4228864,347392009,Dopamine hydrochloride in glucose 400mg/250mL infusion,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4228866,347419002,Glucose 10% infusion solution bottle,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4228867,347420008,Glucose 15% infusion solution bottle,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4228868,347421007,Glucose 20% infusion solution bottle,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4228869,347423005,Glucose 40% infusion solution bottle,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4228871,347450000,Lidocaine hydrochloride 0.4%/glucose 5% infusion solution bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4228992,347499001,Sodium chloride 0.18%/glucose 4% infusion solution bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4229140,88512005,Impaired glucose tolerance associated with insulin receptor abnormality,Disorder,Condition,SNOMED,Valid,Standard
4229170,356495009,Glucose 70% infusion solution bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4229586,88856000,"Glucose measurement, 2 hour post prandial",Procedure,Measurement,SNOMED,Valid,Standard
4229697,438339000,Glucose- and glutathione- and hypromellose-containing product,Pharma/Biol Product,Drug,SNOMED,Valid,Non-standard
4229991,434910001,Interstitial fluid glucose concentration,Observable Entity,Measurement,SNOMED,Valid,Standard
4230294,406277001,Glucose 10% infusion solution 500 mL polyethylene bottle,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4230295,406280000,Glucose 20% infusion solution 20 mL ampule,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4230296,406281001,Glucose 50% infusion solution 20 mL ampule,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4230297,406283003,Glucose 50% infusion solution 500 mL bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4230304,406304005,Sodium chloride 0.18%/glucose 4% infusion solution 500 mL polyethylene bottle,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4230393,359776002,Glucose measurement by monitoring device,Procedure,Measurement,SNOMED,Valid,Standard
4230671,350571001,Glucose- and sodium chloride-containing product,Pharma/Biol Product,Drug,SNOMED,Valid,Non-standard
4230978,358264008,Glucose free continuous hemodialysis solution,Pharma/Biol Product,Device,SNOMED,Valid,Standard
4231484,354068006,Blood glucose monitoring equipment,Physical Object,Device,SNOMED,Valid,Standard
4233283,358251007,Glucose free acid hemodialysis liquid concentrate,Pharma/Biol Product,Device,SNOMED,Valid,Standard
4233997,358253005,Glucose free acetate hemodialysis liquid concentrate,Pharma/Biol Product,Device,SNOMED,Valid,Standard
4233999,358266005,Glucose free hemofiltration solution,Pharma/Biol Product,Device,SNOMED,Valid,Standard
4234655,405176005,Blood glucose status,Observable Entity,Measurement,SNOMED,Valid,Standard
4234879,359772000,Glucose monitoring at home,Procedure,Measurement,SNOMED,Valid,Standard
4234906,440576000,240 minute plasma glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4235836,406278006,Glucose 10% infusion solution 1 L polyethylene bottle,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4235837,406282008,Glucose 50% infusion solution 50 mL vial,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4235838,406284009,Glucose 50% infusion solution 3 L bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4235839,406285005,Glucose 50% infusion solution 500 mL polyethylene bottle,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4235840,406289004,Glucose 5% infusion solution 1 L bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4235847,406303004,Sodium chloride 0.18%/glucose 4% infusion solution 1 L bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4235848,406306007,Sodium chloride 0.9%/glucose 5% infusion solution 1 L bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4235849,406307003,Sodium chloride 0.9%/glucose 5% infusion solution 500 mL polyethylene bottle,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4239206,68256003,Glucose level above reference range,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4242853,38063000,"Pregestational diabetes mellitus AND/OR impaired glucose tolerance, modified White class C",Disorder,Condition,SNOMED,Valid,Standard
4246403,59906009,Glucose dehydrogenase (pyrroloquinolinequinone),Substance,Drug,SNOMED,Valid,Non-standard
4247505,406279003,Glucose 20% infusion solution 500 mL polyethylene bottle,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4247507,406287002,Glucose 5% infusion solution 150 mL bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4247508,406288007,Glucose 5% infusion solution 250 mL bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4249006,73128004,"Glucose measurement, random",Procedure,Measurement,SNOMED,Valid,Standard
4250134,407702002,Fecal glucose level,Procedure,Measurement,SNOMED,Valid,Standard
4250879,409235002,Glucose 500 mg/mL oral solution,Clinical Drug,Drug,SNOMED,Valid,Non-standard
4251180,73480000,Impaired glucose tolerance associated with hormonal etiology,Disorder,Condition,SNOMED,Valid,Standard
4258832,440620002,300 minute plasma glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4262447,35930008,Glucose phosphate isomerase measurement,Procedure,Measurement,SNOMED,Valid,Standard
4263688,60634005,Impaired glucose tolerance associated with drugs,Disorder,Condition,SNOMED,Valid,Standard
4267528,365657003,"Glucose concentration, dipstick - finding",Clinical Finding,Condition,SNOMED,Valid,Standard
4269855,365815007,CSF: glucose level - finding,Clinical Finding,Measurement,SNOMED,Valid,Standard
4269883,399936009,Sodium chloride 0.18%/glucose 5% infusion solution bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4270449,401761002,Urine glucose testing strips,Physical Object,Device,SNOMED,Valid,Standard
4275336,365811003,Glucose level - finding,Clinical Finding,Measurement,SNOMED,Valid,Standard
4275337,365812005,Blood glucose level - finding,Clinical Finding,Measurement,SNOMED,Valid,Standard
4282459,67079006,Glucose,Substance,Drug,SNOMED,Valid,Non-standard
4286046,68657000,"CDPglucose 4,6-dehydratase",Substance,Drug,SNOMED,Valid,Non-standard
4286945,69125006,"Glucose measurement, CSF",Procedure,Measurement,SNOMED,Valid,Standard
4289453,69376001,"Urinalysis, glucose, qualitative",Procedure,Measurement,SNOMED,Valid,Standard
4290072,70391009,Uridine diphosphate glucose,Substance,Drug,SNOMED,Valid,Non-standard
4292209,401069007,Blood glucose control education,Procedure,Observation,SNOMED,Valid,Standard
4298347,401931000,Blood glucose biosensor testing discs,Physical Object,Device,SNOMED,Valid,Standard
4298348,401932007,Blood glucose colorimetric testing strips,Physical Object,Device,SNOMED,Valid,Standard
4298627,384828000,Dopamine hydrochloride 800mg/glucose infusion solution 250mL vial,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4298638,384883006,Lidocaine hydrochloride 5%/glucose 7.5% injection solution vial,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4301936,418389000,Blood glucose management,Procedure,Procedure,SNOMED,Valid,Standard
4305491,82260000,"Pregestational diabetes mellitus AND/OR impaired glucose tolerance, modified White class R",Disorder,Condition,SNOMED,Valid,Standard
4308509,390951007,Impaired fasting glycemia,Disorder,Condition,SNOMED,Valid,Standard
4310708,424167000,At increased risk for unstable blood glucose level,Clinical Finding,Observation,SNOMED,Valid,Standard
4311629,9414007,Impaired glucose tolerance,Disorder,Condition,SNOMED,Valid,Standard
4313703,86340009,Glucose 1-phosphate thymidylyltransferase,Substance,Drug,SNOMED,Valid,Non-standard
4314606,424384000,Caffeine- and glucose-containing product,Pharma/Biol Product,Drug,SNOMED,Valid,Non-standard
4314830,424623003,Glucose- and molasses-containing product,Pharma/Biol Product,Drug,SNOMED,Valid,Non-standard
4324472,429986009,Glucose in ophthalmic dosage form,Clinical Drug Form,Drug,SNOMED,Invalid,Non-standard
4326762,74997008,Glucose dehydrogenase,Substance,Drug,SNOMED,Valid,Non-standard
4327281,429971003,Family history of impaired glucose tolerance,Context-dependent,Observation,SNOMED,Valid,Standard
4330229,431024000,Glucose-containing product in oral dose form,Clinical Drug Form,Drug,SNOMED,Valid,Non-standard
4331286,22569008,"Glucose measurement, serum",Procedure,Measurement,SNOMED,Valid,Standard
21490939,79469-3,Uridine diphosphate glucose-4-Epimerase [Enzymatic activity/mass] in Red Blood Cells,Lab Test,Measurement,LOINC,Valid,Standard
21491017,78534-5,Glucose [Moles/volume] in Peritoneal dialysis fluid --2 hour dwell specimen,Lab Test,Measurement,LOINC,Valid,Standard
21491018,78535-2,Glucose [Moles/volume] in Peritoneal dialysis fluid --4 hour dwell specimen,Lab Test,Measurement,LOINC,Valid,Standard
21492336,79193-9,Glucose [Mass/volume] in Serum or Plasma --15 minutes post dose arginine+insulin,Lab Test,Measurement,LOINC,Valid,Standard
21492337,79194-7,Glucose [Mass/volume] in Serum or Plasma --30 minutes post dose arginine+insulin,Lab Test,Measurement,LOINC,Valid,Standard
21492338,79195-4,Glucose [Mass/volume] in Serum or Plasma --45 minutes post dose arginine+insulin,Lab Test,Measurement,LOINC,Valid,Standard
21492339,79196-2,Glucose [Mass/volume] in Serum or Plasma --1 hour post dose arginine+insulin,Lab Test,Measurement,LOINC,Valid,Standard
21492444,79264-8,Glucose [Moles/volume] in Peritoneal dialysis fluid --overnight dwell,Lab Test,Measurement,LOINC,Valid,Standard
21492888,81324-6,Glucose tolerance 2 hours gestational panel - Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard
21493274,81637-1,"Glucose meter to reference method correlation [Ratio] in Serum, Plasma or Blood by calculation",Lab Test,Measurement,LOINC,Valid,Standard
21494214,80959-0,Glucose [Mass/volume] in Serum or Plasma --1.5 hours post meal,Lab Test,Measurement,LOINC,Valid,Standard
21497379,LP203427-2,Uridine diphosphate glucose-4-Epimerase | Red Blood Cells,LOINC Hierarchy,Measurement,LOINC,Invalid,Non-standard
21498320,LP216769-2,Glucose meter to reference method correlation | Bld-Ser-Plas,LOINC Hierarchy,Observation,LOINC,Invalid,Non-standard
35609594,1083741000000105,Blood glucose concentration using glucometer,Observable Entity,Measurement,SNOMED,Valid,Standard
35609598,1083781000000102,Post-prandial blood glucose concentration,Observable Entity,Measurement,SNOMED,Valid,Standard
35609605,1083851000000100,Supper time blood glucose level,Observable Entity,Measurement,SNOMED,Valid,Non-standard
35610082,1089381000000101,Random blood glucose level,Observable Entity,Measurement,SNOMED,Valid,Non-standard
35622623,764660008,Positron emission tomography of brain using fluorodeoxyglucose (18-F),Procedure,Procedure,SNOMED,Valid,Standard
35624785,767696004,Remote control insulin infusion patch pump blood glucose analyzer,Physical Object,Device,SNOMED,Valid,Standard
35625527,768547002,Anhydrous glucose,Substance,Drug,SNOMED,Valid,Non-standard
35626667,769987007,Anhydrous glucose 20 g/500 mL and potassium chloride 750 mg/500 mL and sodium chloride 900 mg/500 mL solution for infusion bag,Clinical Drug,Drug,SNOMED,Invalid,Non-standard
35626668,769988002,Anhydrous glucose 25 g/500 mL and potassium chloride 750 mg/500 mL and sodium chloride 2.25 g/500 mL solution for infusion bag,Clinical Drug,Drug,SNOMED,Invalid,Non-standard
35626669,769989005,Anhydrous glucose 25 g/500 mL and potassium chloride 750 mg/500 mL solution for infusion bag,Clinical Drug,Drug,SNOMED,Invalid,Non-standard
35626674,769993004,Anhydrous glucose 40 g/L and potassium chloride 1.5 g/L and sodium chloride 1.8 g/L solution for infusion bag,Clinical Drug,Drug,SNOMED,Invalid,Non-standard
35626675,769994005,Anhydrous glucose 20 g/500 mL and potassium chloride 1.5 g/500 mL and sodium chloride 900 mg/500 mL solution for infusion bag,Clinical Drug,Drug,SNOMED,Invalid,Non-standard
35626826,770242007,Anhydrous glucose 50 g/L and potassium chloride 1.5 g/L solution for infusion bag,Clinical Drug,Drug,SNOMED,Invalid,Non-standard
35626827,770243002,Anhydrous glucose 25 g/500 mL and potassium chloride 1.5 g/500 mL solution for infusion bag,Clinical Drug,Drug,SNOMED,Invalid,Non-standard
