Unnamed: 0,Id,Code,Name,Class,Standard Concept Caption,Valid Start Date,Valid End Date,RC,DRC,PC,DPC,Domain,Vocabulary,Ancestors
,4203990,438341004,Laparoscopic insertion of peritoneal dialysis catheter,Procedure,Standard,01/30/2009,12/30/2099,100,100,0,0,Procedure,SNOMED,
,4196958,51316009,Laparoscopic procedure,Procedure,Standard,01/30/2002,12/30/2099,"6,491","40,619,647",0,0,Procedure,SNOMED,
,46270978,708988001,Laparoscopic repositioning of Tenckhoff catheter,Procedure,Standard,07/30/2015,12/30/2099,0,0,0,0,Procedure,SNOMED,
,434814,269191009,Late effect of medical and surgical care complication,Disorder,Standard,01/30/2002,12/30/2099,"10,749,224","10,749,224",0,0,Condition,SNOMED,
,37051388,LP388324-8,Lead | Dialysis fluid | Drug toxicology,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,100,0,0,Measurement,LOINC,
,3028222,5933-7,Lead [Mass/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,100,100,0,0,Measurement,LOINC,
,4022985,105223008,Lead measurement,Procedure,Standard,01/30/2002,12/30/2099,"206,908","3,975,242",0,0,Measurement,SNOMED,
,43021363,473112005,Leakage from Tenckhoff catheter,Disorder,Standard,01/30/2013,12/30/2099,0,0,0,0,Condition,SNOMED,
,4233905,440310004,Leakage of peritoneal dialysate into pleural cavity,Disorder,Standard,01/30/2009,12/30/2099,0,0,0,0,Condition,SNOMED,
,4258015,440228000,Leakage of peritoneal dialysate into subcutaneous tissue of abdominal wall,Disorder,Standard,01/30/2009,12/30/2099,0,0,0,0,Condition,SNOMED,
,43021418,473190001,Leakage of peritoneal dialysis catheter,Disorder,Standard,01/30/2013,12/30/2099,"7,291","7,291",0,0,Condition,SNOMED,
,37036836,LP392607-0,Leukocytes | Dialysis fluid | Hematology and Cell counts,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,37027390,LP392608-8,Leukocytes | Dialysis fluid peritoneal | Hematology and Cell counts,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,200,0,0,Measurement,LOINC,
,40654030,LG32967-8,Leukocytes|Number Concentration (count/vol)|Moment in time|Dialysis fluid,LOINC Group,Classification,06/14/2018,12/30/2099,0,0,0,0,Measurement,LOINC,
,40654031,LG32874-6,Leukocytes|Number Concentration (count/vol)|Moment in time|Peritoneal dialysis fluid,LOINC Group,Classification,06/14/2018,12/30/2099,0,200,0,0,Measurement,LOINC,
,37055999,LP392898-5,Leukocytes other/100 leukocytes | Dialysis fluid peritoneal | Hematology and Cell counts,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3038692,40535-7,Leukocytes other/100 leukocytes in Peritoneal dialysis fluid by Manual count,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3051232,53518-7,Leukocytes [#/volume] in Dialysis fluid,Lab Test,Standard,07/07/2008,12/30/2099,0,0,0,0,Measurement,LOINC,
,40770957,68368-0,Leukocytes [#/volume] in Dialysis fluid by Automated count,Lab Test,Standard,09/18/2011,12/30/2099,0,0,0,0,Measurement,LOINC,
,40760956,57847-6,Leukocytes [#/volume] in Dialysis fluid by Manual count,Lab Test,Standard,11/15/2009,12/30/2099,0,0,0,0,Measurement,LOINC,
,3029856,49928-5,Leukocytes [#/volume] in Peritoneal dialysis fluid,Lab Test,Standard,08/21/2007,12/30/2099,200,200,0,0,Measurement,LOINC,
,1988100,99775-9,Leukocytes [#/volume] in Peritoneal dialysis fluid by Automated count,Lab Test,Standard,02/15/2022,12/30/2099,0,0,0,0,Measurement,LOINC,
,3040562,40533-2,Leukocytes [#/volume] in Peritoneal dialysis fluid by Manual count,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,4321844,70751009,Ligation,Procedure,Standard,01/30/2002,12/30/2099,100,"5,256,591",0,0,Procedure,SNOMED,
,4229839,438546008,Ligation of arteriovenous dialysis fistula,Procedure,Standard,01/30/2009,12/30/2099,100,100,0,0,Procedure,SNOMED,
,4231951,438548009,Ligation of arteriovenous dialysis graft,Procedure,Standard,01/30/2009,12/30/2099,200,200,0,0,Procedure,SNOMED,
,4234382,90010006,Ligation of blood vessel,Procedure,Standard,01/30/2002,12/30/2099,0,"1,886,931",0,0,Procedure,SNOMED,
,37395591,32751000119100,Line sepsis associated with dialysis catheter,Disorder,Standard,07/30/2016,12/30/2099,200,200,0,0,Condition,SNOMED,
,40759055,55934-4,Lipase [Enzymatic activity/volume] in Dialysis fluid,Lab Test,Standard,06/18/2009,12/30/2099,0,0,0,0,Measurement,LOINC,
,36303721,88712-5,Lipase [Enzymatic activity/volume] in Peritoneal dialysis fluid,Lab Test,Standard,06/14/2018,12/30/2099,0,0,0,0,Measurement,LOINC,
,42870458,71521-9,Location Dialysis facility [ESRD],Survey,Standard,04/30/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,4126445,236542001,Long-term disorder of dialysis,Disorder,Standard,01/30/2002,12/30/2099,100,600,0,0,Condition,SNOMED,
,4126128,236560001,Loss of solute clearance,Disorder,Standard,01/30/2002,12/30/2099,0,0,0,0,Condition,SNOMED,
,4032290,236559006,Loss of ultrafiltration,Disorder,Standard,01/30/2002,12/30/2099,0,0,0,0,Condition,SNOMED,
,317002,45007003,Low blood pressure,Disorder,Standard,01/30/2002,12/30/2099,"45,066,411","66,555,199",0,0,Condition,SNOMED,
,4208157,326374000,Low glucose concentration peritoneal dialysis solution,Pharma/Biol Product,Standard,01/30/2002,12/30/2099,0,0,0,0,Device,SNOMED,
,37051543,LP393003-1,Lymphocytes/100 leukocytes | Dialysis fluid | Hematology and Cell counts,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,37041921,LP393004-9,Lymphocytes/100 leukocytes | Dialysis fluid peritoneal | Hematology and Cell counts,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,40762526,59463-0,Lymphocytes/100 leukocytes in Dialysis fluid,Lab Test,Standard,04/19/2010,12/30/2099,0,0,0,0,Measurement,LOINC,
,40769421,66761-8,Lymphocytes/100 leukocytes in Dialysis fluid by Manual count,Lab Test,Standard,06/21/2011,12/30/2099,0,0,0,0,Measurement,LOINC,
,3041920,40538-1,Lymphocytes/100 leukocytes in Peritoneal dialysis fluid by Manual count,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,37062801,LP393088-2,Macrophages/100 leukocytes | Dialysis fluid | Hematology and Cell counts,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3039369,51621-1,Macrophages/100 leukocytes in Dialysis fluid by Manual count,Lab Test,Standard,12/11/2007,12/30/2099,0,0,0,0,Measurement,LOINC,
,37073015,LP386021-2,Magnesium | Dialysis fluid | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,37071279,LP386022-0,Magnesium | Dialysis fluid peritoneal | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,260,0,0,Measurement,LOINC,
,3028796,42616-3,Magnesium [Mass/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3001420,19123-9,Magnesium [Mass/volume] in Serum or Plasma,Lab Test,Standard,11/24/1998,12/30/2099,"12,647,689","12,647,689",0,0,Measurement,LOINC,
,4243005,38151008,Magnesium measurement,Procedure,Standard,01/30/2002,12/30/2099,"795,870","67,120,409",0,0,Measurement,SNOMED,
,40768058,65362-6,Magnesium [Moles/volume] corrected for albumin in Serum or Plasma,Lab Test,Standard,04/28/2011,12/30/2099,0,0,0,0,Measurement,LOINC,
,3012692,2595-7,Magnesium [Moles/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3050123,49007-8,Magnesium [Moles/volume] in Peritoneal dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,260,260,0,0,Measurement,LOINC,
,3012095,2601-3,Magnesium [Moles/volume] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"570,333","570,333",0,0,Measurement,LOINC,
,40759058,55937-7,Magnesium [Moles/volume] in Serum or Plasma --post dialysis,Lab Test,Standard,06/18/2009,12/30/2099,0,0,0,0,Measurement,LOINC,
,40655059,LG50040-1,Magnesium|Moment in time|Dialysis fluid|24.305 g/mole,LOINC Group,Classification,06/14/2018,12/30/2099,0,0,0,0,Measurement,LOINC,
,1023213,LP307513-4,Magnesium^post dialysis,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,37062081,LP386028-7,Magnesium | Serum or Plasma | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,"13,218,022",0,0,Measurement,LOINC,
,46270932,708930002,Maintenance hemodiafiltration,Procedure,Standard,07/30/2015,12/30/2099,0,0,0,0,Procedure,SNOMED,
,46273700,708931003,Maintenance hemodialysis,Procedure,Standard,07/30/2015,12/30/2099,0,0,0,0,Procedure,SNOMED,
,46270935,708934006,Maintenance hemofiltration,Procedure,Standard,07/30/2015,12/30/2099,0,0,0,0,Procedure,SNOMED,
,4153046,370771002,Maintenance of invasive device,Procedure,Standard,07/30/2002,12/30/2099,0,"3,660,118",0,0,Procedure,SNOMED,
,43021389,473147002,Malfunction of peritoneal dialysis catheter,Disorder,Standard,01/30/2013,12/30/2099,100,100,0,0,Condition,SNOMED,
,37031715,LP393500-6,Malignant cells/100 cells | Dialysis fluid | Hematology and Cell counts,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3039079,51624-5,Malignant cells/100 cells in Dialysis fluid by Manual count,Lab Test,Standard,12/11/2007,12/30/2099,0,0,0,0,Measurement,LOINC,
,43020455,285841000119104,Malignant hypertensive end stage renal disease,Disorder,Standard,01/30/2013,12/30/2099,"977,313","977,413",0,0,Condition,SNOMED,
,43021864,286371000119107,Malignant hypertensive end stage renal disease on dialysis,Disorder,Standard,01/30/2013,12/30/2099,100,100,0,0,Condition,SNOMED,
,4207135,440551001,Malposition of peritoneal dialysis catheter,Disorder,Standard,01/30/2009,12/30/2099,200,200,0,0,Condition,SNOMED,
,46271816,710071003,Management of peritoneal dialysis,Procedure,Standard,07/30/2015,12/30/2099,0,0,0,0,Procedure,SNOMED,
,42870436,71498-0,Manager Dialysis facility [ESRD],Survey,Standard,04/30/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,4304340,103712006,Manipulation of catheter,Procedure,Standard,01/30/2002,12/30/2099,200,"445,975",0,0,Procedure,SNOMED,
,607547,1153581007,Matrix stone formation during renal dialysis,Disorder,Standard,07/30/2021,12/30/2099,0,0,0,0,Condition,SNOMED,
,4041436,118245000,Measurement finding,Clinical Finding,Standard,01/30/2002,12/30/2099,"29,335","2,410,002,792",0,0,Measurement,SNOMED,
,40483626,442518003,Measurement of albumin in peritoneal fluid specimen,Procedure,Standard,07/30/2009,12/30/2099,460,"1,294",0,0,Measurement,SNOMED,
,40480495,441777003,Measurement of calcium in dialysis fluid specimen,Procedure,Standard,07/30/2009,12/30/2099,0,0,0,0,Measurement,SNOMED,
,40482653,442238003,Measurement of creatinine clearance in peritoneal dialysis fluid specimen,Procedure,Standard,07/30/2009,12/30/2099,0,"2,460",0,0,Measurement,SNOMED,
,40484899,442723000,Measurement of creatinine clearance normalized to body surface area in peritoneal dialysis fluid specimen,Procedure,Standard,07/30/2009,12/30/2099,"2,460","2,460",0,0,Measurement,SNOMED,
,40489885,446889005,Measurement of fractional excretion of calcium,Procedure,Standard,01/30/2011,12/30/2099,379,"134,681,847",0,0,Measurement,SNOMED,
,40493191,445881001,Measurement of fractional excretion of magnesium,Procedure,Standard,01/30/2011,12/30/2099,0,"13,218,022",0,0,Measurement,SNOMED,
,4042762,167181009,Measurement of renal clearance of creatinine,Procedure,Standard,01/30/2002,12/30/2099,"1,365,294","1,367,754",0,0,Measurement,SNOMED,
,4271754,364672007,Measure of dialysis,Observable Entity,Standard,01/30/2002,12/30/2099,0,"8,315",0,0,Measurement,SNOMED,
,4209882,56868008,Measuring output,Procedure,Standard,01/30/2002,12/30/2099,0,"49,216",0,0,Measurement,SNOMED,
,4308861,213049001,Mechanical complication of arteriovenous surgical fistula,Disorder,Standard,01/30/2002,12/30/2099,"426,219","426,219",0,0,Condition,SNOMED,
,435726,111746009,Mechanical complication of device,Disorder,Standard,01/30/2002,12/30/2099,"2,201,328","19,464,872",0,0,Condition,SNOMED,
,4070976,17778006,Mechanical complication of dialysis catheter,Disorder,Standard,01/30/2002,12/30/2099,"485,617","827,994",0,0,Condition,SNOMED,
,42537543,736987000,Mechanical complication of hemodialysis catheter,Disorder,Standard,01/30/2018,12/30/2099,100,100,0,0,Condition,SNOMED,
,440302,431028002,Mechanical complication of peritoneal dialysis catheter,Disorder,Standard,07/30/2008,12/30/2099,"323,348","342,277",0,0,Condition,SNOMED,
,132781,269439003,Mechanical complication of vascular device,Disorder,Standard,01/30/2002,12/30/2099,"3,536,673","3,588,934",0,0,Condition,SNOMED,
,443273,269698004,Mechanical failure of instrument or apparatus during kidney dialysis,Event,Standard,01/30/2002,12/30/2099,100,100,0,0,Observation,SNOMED,
,434844,216971000,Mechanical failure of instrument or apparatus during procedure,Event,Standard,01/30/2002,12/30/2099,"4,658","14,991",0,0,Observation,SNOMED,
,42870448,71510-2,Medicaid certified stations Dialysis facility # [ESRD],Survey,Standard,04/30/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,438046,269691005,Medical accident to patient during surgical and medical care,Event,Standard,01/30/2002,12/30/2099,"641,825","813,841",0,0,Observation,SNOMED,
,4026914,225886003,Medical assessment,Procedure,Standard,01/30/2002,12/30/2099,"71,931","2,115,835",0,0,Procedure,SNOMED,
,42870450,71512-8,Medicare certified services offered Dialysis facility [ESRD],Survey,Standard,04/30/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,1992295,LP430861-7,Medication added to peritoneal dialysis fluid,LOINC Component,Non-Standard,02/15/2022,12/30/2099,0,0,0,0,Observation,LOINC,
,1988072,99722-1,Medication added to peritoneal dialysis fluid,Clinical Observation,Standard,02/15/2022,12/30/2099,0,0,0,0,Measurement,LOINC,
,1988819,99723-9,Medication added to peritoneal dialysis fluid [Volume],Clinical Observation,Standard,02/15/2022,12/30/2099,0,0,0,0,Measurement,LOINC,
,4206220,326387006,Medium glucose concentration peritoneal dialysis solution,Pharma/Biol Product,Standard,01/30/2002,12/30/2099,0,0,0,0,Device,SNOMED,
,435789,53165003,Megaloblastic anemia,Disorder,Standard,01/30/2002,12/30/2099,"812,106","37,485,128",0,0,Condition,SNOMED,
,37025760,LP388354-5,Mercury | Dialysis fluid | Drug toxicology,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3027427,17255-1,Mercury [Mass/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,4066418,17297005,Mercury measurement,Procedure,Standard,01/30/2002,12/30/2099,"8,208","198,938",0,0,Measurement,SNOMED,
,1989454,99381-6,Mercury [Moles/volume] in Dialysis fluid,Lab Test,Standard,02/15/2022,12/30/2099,0,0,0,0,Measurement,LOINC,
,1990675,LG51325-5,Mercury|Moment in time|Dialysis fluid|200.59 g/mole,LOINC Group,Classification,02/15/2022,12/30/2099,0,0,0,0,Measurement,LOINC,
,4039857,118139004,Mesothelial cell count,Procedure,Standard,01/30/2002,12/30/2099,"11,653","57,366",0,0,Measurement,SNOMED,
,37074429,LP393524-6,Mesothelial cells/100 leukocytes | Dialysis fluid | Hematology and Cell counts,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3042133,51622-9,Mesothelial cells/100 leukocytes in Dialysis fluid by Manual count,Lab Test,Standard,12/11/2007,12/30/2099,0,0,0,0,Measurement,LOINC,
,4108257,18104000,"Metabolic acidosis, NAG, acidifying salts",Disorder,Standard,01/30/2002,12/30/2099,"1,008","1,008",0,0,Condition,SNOMED,
,372892,50122000,Metabolic encephalopathy,Disorder,Standard,01/30/2002,12/30/2099,"11,874,335","18,718,985",0,0,Condition,SNOMED,
,36304718,88843-8,Metabolic panel.dialysis patient - Serum or Plasma,Lab Test,Standard,06/14/2018,12/30/2099,0,"1,858,046,100",0,0,Measurement,LOINC,
,40757363,54232-4,Metabolic panel.large animal - Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,140,"2,543,093,500",0,0,Measurement,LOINC,
,40757364,54233-2,Metabolic panel.small animal - Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,0,"2,876,893,188",0,0,Measurement,LOINC,
,3965633,101400-0,"Metanephrine, Normetanephrine, 3-Methoxytyramine panel - 24 hour Urine",Lab Test,Standard,08/14/2023,12/30/2099,0,"1,260,397",0,0,Measurement,LOINC,
,40761548,58447-4,Microalbumin/Creatinine panel in 24H Urine,Lab Test,Standard,12/31/1969,12/30/2099,"1,494","2,189,236",0,0,Measurement,LOINC,
,40761532,58431-8,Microalbumin panel - 24 hour Urine,Lab Test,Standard,12/31/1969,12/30/2099,"30,143","1,037,969",0,0,Measurement,LOINC,
,45876016,MICRO,Microbiology,LOINC Class,Classification,12/31/1969,12/30/2099,0,"445,067,850",0,0,Measurement,LOINC,
,37069132,LP379803-2,Microscopic observation | Dialysis fluid | Microbiology,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,37058068,LP379804-0,Microscopic observation | Dialysis fluid peritoneal | Microbiology,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,100,0,0,Measurement,LOINC,
,3011875,21022-9,Microscopic observation [Identifier] in Dialysis fluid by Gram stain,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,36305744,88001-3,Microscopic observation [Identifier] in Peritoneal dialysis fluid by Gram stain,Lab Test,Standard,06/14/2018,12/30/2099,100,100,0,0,Measurement,LOINC,
,4152602,370512004,Migration of implant or internal device,Disorder,Standard,07/30/2002,12/30/2099,242,"22,186",0,0,Condition,SNOMED,
,4126451,236563004,Migration of peritoneal dialysis catheter,Disorder,Standard,01/30/2002,12/30/2099,"11,038","11,038",0,0,Condition,SNOMED,
,43021415,473186003,Migration of Tenckhoff catheter,Disorder,Standard,01/30/2013,12/30/2099,0,0,0,0,Condition,SNOMED,
,45876109,SURVEY.MDS,Minimum Data Set (MDS) for Nursing Home Resident Assessment and Care Screening survey,LOINC Class,Classification,12/31/1969,12/30/2099,0,"4,608,612",0,0,Observation,LOINC,
,42869900,70956-8,Minutes of hemodialysis completed when BUN drawn [ESRD],Survey,Standard,03/13/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,45876195,DOC.MISC,Miscellaneous documentation,LOINC Class,Classification,12/31/1969,12/30/2099,0,"2,171,079",0,0,Observation,LOINC,
,4126452,236567003,Misplacement of acute peritoneal dialysis catheter,Disorder,Standard,01/30/2002,12/30/2099,0,0,0,0,Condition,SNOMED,
