"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"1954","EM VV Dialysis for CKD LLM output with descendants","42755954","8-857.28","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, mechanically supported (APD), with accessories: More than 960 to 1,320 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42744713","8-857.20","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, mechanically supported (APD), with additional devices: At least 24 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42752466","8-857.23","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, mechanically supports (ODA), with additional devices: more than 144 to 264 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42743098","8-857.21","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, mechanically supports (ODA), with additional devices: More than 24 to 72 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42749683","8-857.22","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, mechanically supports (ODA), with additional devices: More than 72 to 144 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42748400","8-857.1","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, non-mechanical support (CAPD) (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42748521","8-857.10","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, non-mechanical support (CAPD): At least 24 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42768955","8-857.19","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, non-mechanical support (CAPD): More than 1,320 to 1,680 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42766295","8-857.1a","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, non-mechanical support (CAPD): More than 1,680 to 2,040 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42759329","8-857.13","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, non-mechanical support (CAPD): More than 144 to 264 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42752974","8-857.1b","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, non-mechanical support (CAPD): More than 2,040 to 2,400 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42749568","8-857.11","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, non-mechanical support (CAPD): More than 24 to 72 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42746728","8-857.1c","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, non-mechanical support (CAPD): More than 2400 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42748177","8-857.14","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, non-mechanical support (CAPD): More than 264 to 432 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42760727","8-857.16","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, non-mechanical support (CAPD): More than 432 to 600 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42751006","8-857.17","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, non-mechanical support (CAPD): More than 600 to 960 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42780430","8-857.12","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, non-mechanical support (CAPD): More than 72 to 144 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42775717","8-857.18","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, non-mechanical support (CAPD): More than 960 to 1,320 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42764570","8-857.0","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Intermittent, machine-supported (IPD) (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42762051","8-857.y","Extracorporeal circulation and treatment of blood: peritoneal dialysis: N.n.bez. (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42760833","8-857.x","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Other (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","35624178","766790006","Extracorporeal hemodialysis route","Qualifier Value","Route","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","46005810","10387711000001109","Extraneal (Icodextrin 7.5%) APD solution for peritoneal dialysis 2.5litre single bags with luer connector (Baxter Healthcare Ltd)","Pharma/Biol Product","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","46141182","10387811000001101","Extraneal (Icodextrin 7.5%) APD solution for peritoneal dialysis 2.5litre single bags with luer connector (Baxter Healthcare Ltd) 1 bag","Pharma/Biol Product","Drug","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3660397","38864311000001103","Extraneal (Icodextrin 7.5%) APD solution for peritoneal dialysis 2.5litre single bags with luer connector (Baxter Healthcare Ltd) 4 bag","Pharma/Biol Product","Drug","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","46005808","10387011000001107","Extraneal (Icodextrin 7.5%) APD solution for peritoneal dialysis 2litre single bags with luer connector (Baxter Healthcare Ltd)","Pharma/Biol Product","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","46141180","10387211000001102","Extraneal (Icodextrin 7.5%) APD solution for peritoneal dialysis 2litre single bags with luer connector (Baxter Healthcare Ltd) 1 bag","Pharma/Biol Product","Drug","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3660400","38864611000001108","Extraneal (Icodextrin 7.5%) APD solution for peritoneal dialysis 2litre single bags with luer connector (Baxter Healthcare Ltd) 5 bag","Pharma/Biol Product","Drug","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3666024","38594211000001108","Extraneal (Icodextrin 7.5%) CAPD solution for peritoneal dialysis 2.5litre twin bags with luer connector (Baxter Healthcare Ltd)","Pharma/Biol Product","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3658713","38594311000001100","Extraneal (Icodextrin 7.5%) CAPD solution for peritoneal dialysis 2.5litre twin bags with luer connector (Baxter Healthcare Ltd) 1 bag","Pharma/Biol Product","Drug","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3660592","38887511000001103","Extraneal (Icodextrin 7.5%) CAPD solution for peritoneal dialysis 2.5litre twin bags with luer connector (Baxter Healthcare Ltd) 4 bag","Pharma/Biol Product","Drug","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3666001","38590611000001103","Extraneal (Icodextrin 7.5%) CAPD solution for peritoneal dialysis 2litre twin bags with luer connector (Baxter Healthcare Ltd)","Pharma/Biol Product","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3658704","38590711000001107","Extraneal (Icodextrin 7.5%) CAPD solution for peritoneal dialysis 2litre twin bags with luer connector (Baxter Healthcare Ltd) 1 bag","Pharma/Biol Product","Drug","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3660594","38887711000001108","Extraneal (Icodextrin 7.5%) CAPD solution for peritoneal dialysis 2litre twin bags with luer connector (Baxter Healthcare Ltd) 5 bag","Pharma/Biol Product","Drug","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3568999","3360401000001102","Extraneal 7.5% luerlock peritoneal dialysis solution","Context-dependent","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3562115","3360301000001105","Extraneal 7.5% Solo Spectrum Disconnect System peritoneal dialysis solution","Context-dependent","Device","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","42784582","JVJF007","Extrarenal purification by hemodialysis or continuous hemofiltration for acute renal failure in newborns, per 24 hours","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","42786525","JVJF006","Extrarenal purification by hemodialysis or discontinuous hemofiltration for acute renal failure in newborns, per 24 hours","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","42788504","JVJF005","Extrarenal purification by hemodialysis, hemodiafiltration or continuous hemofiltration for acute renal failure, per 24 hours","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","42784869","JVJF002","Extrarenal purification by hemodialysis, hemodiafiltration or discontinuous hemofiltration for acute renal failure, per 24 hours","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","42791854","JVJB002","Extrarenal purification by peritoneal dialysis for acute renal failure, per 24 hours","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","42789788","JVJB001","Extrarenal purification session by peritoneal dialysis for chronic renal failure","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","42784949","JVJF004","Extrarenal treatment by hemodialysis for chronic renal failure","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","4126130","236566007","Extrusion of peritoneal dialysis catheter cuff","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3230423","236566007","Extrusion of peritoneal dialysis catheter cuff","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","44802037","523441000000106","Failure of haemodialysis catheter","Clinical Finding","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","42536502","735419009","Failure of surgically constructed arteriovenous fistula","Clinical Finding","Condition","SNOMED"
